0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,9.0,9.0,4.0,23.0,2.0,44.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
0.0,17.0,20.0,37.0,26.0,25.0,19.0,13.0,18.0,21.0
1.0,27.0,126.0,53.0,17.0,23.0,5.0,150.0,33.0,87.0
0.0,487.0,4.0,17.0,11.0,9.0,1.0,244.0,6.0,153.0
1.0,379.0,88.0,194.0,314.0,181.0,82.0,330.0,195.0,448.0
106.0,186.0,125.0,241.0,276.0,303.0,321.0,145.0,424.0,140.0
383.0,33.0,454.0,326.0,212.0,238.0,409.0,55.0,240.0,111.0
488.0,0.0,206.0,133.0,122.0,88.0,119.0,47.0,55.0,46.0
