945,0,16,6,2,13,10,1,10,5
0,1087,9,3,3,2,3,8,13,8
2,4,863,21,12,5,7,21,9,3
6,5,32,879,7,57,3,7,38,20
2,1,10,3,879,21,14,9,11,56
9,4,13,45,4,711,16,7,60,15
8,3,16,3,6,21,887,2,14,2
2,0,12,14,4,10,1,913,9,43
5,29,51,28,19,40,17,8,788,39
1,2,10,8,46,12,0,52,22,818
,,,,,,,,,
980,1135,1032,1010,982,892,958,1028,974,1009
