968.0,0.0,4.0,2.0,1.0,5.0,7.0,0.0,8.0,4.0
0.0,1123.0,4.0,0.0,0.0,1.0,3.0,7.0,0.0,5.0
0.0,4.0,996.0,12.0,4.0,1.0,0.0,18.0,2.0,0.0
0.0,1.0,0.0,959.0,0.0,9.0,0.0,4.0,3.0,10.0
1.0,0.0,6.0,0.0,950.0,0.0,3.0,2.0,4.0,10.0
2.0,1.0,2.0,18.0,1.0,860.0,10.0,0.0,8.0,4.0
2.0,2.0,5.0,1.0,4.0,4.0,930.0,0.0,6.0,1.0
2.0,1.0,9.0,6.0,1.0,2.0,0.0,979.0,2.0,6.0
3.0,3.0,4.0,7.0,2.0,6.0,5.0,6.0,939.0,3.0
2.0,0.0,2.0,5.0,19.0,4.0,0.0,12.0,2.0,966.0
