890.0,0.0,20.0,3.0,1.0,17.0,12.0,11.0,5.0,18.0
0.0,1079.0,9.0,2.0,3.0,8.0,10.0,17.0,22.0,6.0
8.0,20.0,874.0,55.0,3.0,8.0,22.0,35.0,15.0,9.0
6.0,3.0,11.0,778.0,0.0,46.0,2.0,1.0,19.0,9.0
7.0,1.0,38.0,4.0,907.0,33.0,28.0,23.0,15.0,89.0
40.0,1.0,4.0,46.0,2.0,702.0,11.0,21.0,56.0,37.0
20.0,3.0,15.0,1.0,12.0,24.0,858.0,2.0,10.0,1.0
1.0,1.0,24.0,37.0,0.0,9.0,1.0,826.0,10.0,53.0
7.0,25.0,30.0,65.0,0.0,32.0,14.0,7.0,788.0,4.0
1.0,2.0,7.0,19.0,54.0,13.0,0.0,85.0,34.0,783.0
