953.0,0.0,2.0,0.0,1.0,9.0,5.0,0.0,8.0,4.0
0.0,1116.0,2.0,1.0,0.0,1.0,3.0,7.0,2.0,5.0
1.0,4.0,968.0,13.0,3.0,1.0,3.0,19.0,2.0,0.0
1.0,4.0,11.0,928.0,1.0,22.0,2.0,5.0,14.0,7.0
3.0,0.0,10.0,1.0,933.0,4.0,21.0,6.0,9.0,28.0
2.0,0.0,1.0,25.0,0.0,817.0,10.0,1.0,5.0,5.0
9.0,3.0,7.0,1.0,9.0,14.0,903.0,1.0,8.0,1.0
2.0,1.0,12.0,9.0,1.0,6.0,0.0,952.0,6.0,7.0
8.0,7.0,15.0,22.0,4.0,8.0,10.0,4.0,907.0,12.0
1.0,0.0,4.0,10.0,30.0,10.0,1.0,33.0,13.0,940.0
